round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
713,"(210.5, 309.5)","(-305.5, 210.5)",1,2,79815.25,81382.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
714,"(-49.0, 309.5)","(440.5, 0.0)",2,1,80035.5,81823.0,440.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
715,"(-49.0, 309.5)","(-305.5, 210.5)",1,1,80165.75,81774.0,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
716,"(-241.5, 108.5)","(-241.5, 440.5)",2,2,80265.25,82214.5,440.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
717,"(-305.5, 210.5)","(-407.0, -305.5)",1,2,80217.75,82425.0,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.25
718,"(-305.5, 440.5)","(-241.5, 309.5)",1,2,80285.25,82865.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.25
719,"(-407.0, 210.5)","(-49.0, 440.5)",2,1,80481.0,82816.5,-49.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
720,"(-305.5, 309.5)","(-305.5, 108.5)",1,2,80483.0,83126.0,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.25
721,"(-49.0, 440.5)","(-407.0, -305.5)",1,1,80678.75,83077.0,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.25
722,"(-407.0, -305.5)","(-407.0, -241.5)",2,2,80354.5,82835.5,-241.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.25
723,"(108.5, 0.0)","(-49.0, 440.5)",2,2,80550.25,83276.0,440.5,108.5,0.0,108.5,54.25,0,0,0,1,0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
724,"(-407.0, -305.5)","(309.5, 0.0)",2,2,80705.0,83276.0,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
725,"(-241.5, 440.5)","(108.5, 210.5)",2,1,80864.5,83384.5,108.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
726,"(-407.0, -305.5)","(108.5, 309.5)",2,1,81073.5,83493.0,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
727,"(-305.5, 210.5)","(108.5, 0.0)",2,2,81127.75,83493.0,0.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
728,"(108.5, 440.5)","(210.5, 309.5)",1,1,81402.25,83601.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.25
729,"(108.5, 210.5)","(-49.0, 210.5)",1,2,81561.75,83812.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
730,"(108.5, 440.5)","(-407.0, 309.5)",1,1,81836.25,83920.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
731,"(-305.5, 0.0)","(-241.5, -49.0)",2,1,81691.0,83679.0,-241.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.25
732,"(210.5, 0.0)","(-305.5, -49.0)",1,1,81796.25,83889.5,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
733,"(-241.5, 108.5)","(309.5, 0.0)",2,1,81951.0,84199.0,309.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
734,"(-407.0, -241.5)","(-305.5, 309.5)",2,2,81953.0,84508.5,309.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
735,"(-305.5, -49.0)","(-305.5, 108.5)",2,2,81854.5,84617.0,108.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.25
736,"(-49.0, 0.0)","(309.5, 0.0)",2,2,82009.25,84617.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
737,"(-407.0, -241.5)","(108.5, 210.5)",2,2,82168.75,84827.5,210.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
738,"(-305.5, -241.5)","(108.5, 210.5)",2,1,82328.25,84936.0,108.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
739,"(108.5, 309.5)","(-241.5, 309.5)",1,1,82537.25,85044.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
740,"(309.5, 440.5)","(-407.0, 0.0)",1,2,82912.25,85485.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
741,"(-407.0, -49.0)","(-407.0, -305.5)",1,1,82684.25,85078.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.25
742,"(-407.0, -305.5)","(309.5, 0.0)",2,1,82839.0,85387.5,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
743,"(-241.5, 309.5)","(210.5, 440.5)",2,1,83164.5,85598.0,210.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
744,"(309.5, 0.0)","(-241.5, 108.5)",1,1,83319.25,85907.5,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.25
745,"(-241.5, 0.0)","(-49.0, 108.5)",2,1,83349.0,85858.5,-49.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
746,"(-305.5, -49.0)","(440.5, 0.0)",2,2,83569.25,85858.5,0.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
747,"(-241.5, 309.5)","(-305.5, 0.0)",1,1,83603.25,85617.0,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
748,"(210.5, 0.0)","(210.5, 440.5)",2,1,83928.75,85827.5,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,210.5,230.0,325.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
749,"(-305.5, 210.5)","(-407.0, 108.5)",1,1,83881.25,85522.0,-305.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.25
750,"(-241.5, 108.5)","(-407.0, 440.5)",2,2,83898.0,85962.5,440.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
751,"(-407.0, 0.0)","(-407.0, -49.0)",1,2,83694.5,85962.5,0.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.25
752,"(-241.5, 0.0)","(-407.0, 210.5)",2,1,83596.25,85555.5,-407.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
753,"(210.5, 309.5)","(108.5, 0.0)",1,1,83856.25,85766.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,108.5,0.0,108.5,54.25,0,0,0,1,0,1.0,0.0,2.0,0.0,,,,,0.25
754,"(108.5, 440.5)","(108.5, 0.0)",1,1,84130.75,85874.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,108.5,0.0,108.5,54.25,0,0,0,1,0,1.0,0.0,2.0,0.0,,,,,0.25
755,"(-241.5, 309.5)","(-305.5, 108.5)",1,2,84164.75,86184.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.25
756,"(108.5, 210.5)","(-241.5, -49.0)",1,1,84324.25,86292.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,1.0,0.0,2.0,0.0,,,,,0.25
757,"(210.5, 0.0)","(-305.5, 0.0)",1,1,84429.5,86503.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
758,"(210.5, 0.0)","(-407.0, -49.0)",1,1,84534.75,86713.5,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.25
759,"(-305.5, 0.0)","(-49.0, 309.5)",2,1,84665.0,86664.5,-49.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
760,"(108.5, 309.5)","(-305.5, 210.5)",1,2,84874.0,86974.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
761,"(-49.0, 309.5)","(309.5, 0.0)",2,1,85028.75,87283.5,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
762,"(-49.0, 210.5)","(440.5, 0.0)",2,1,85249.0,87724.0,440.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
763,"(108.5, 0.0)","(108.5, 210.5)",2,1,85408.5,87832.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
764,"(-49.0, 108.5)","(-241.5, 309.5)",2,1,85442.5,87591.0,-241.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.25
765,"(-49.0, 309.5)","(-407.0, -49.0)",1,1,85572.75,87542.0,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.25
766,"(-407.0, 210.5)","(-305.5, -241.5)",1,1,85474.5,87135.0,-407.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.25
767,"(-407.0, 108.5)","(-407.0, 210.5)",2,2,85376.25,87345.5,210.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
768,"(-241.5, 440.5)","(-305.5, -49.0)",1,1,85475.75,87104.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
769,"(-241.5, 440.5)","(-305.5, 210.5)",1,1,85575.25,86862.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
770,"(-305.5, 108.5)","(-305.5, 309.5)",2,1,85577.25,86557.0,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
771,"(-49.0, 440.5)","(108.5, 309.5)",2,1,85786.25,86665.5,108.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
772,"(-407.0, -241.5)","(-49.0, 108.5)",2,2,85816.0,86774.0,108.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
773,"(210.5, 309.5)","(-241.5, 210.5)",1,1,86076.0,86984.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
774,"(-241.5, 0.0)","(-241.5, -49.0)",1,1,85955.25,86743.0,-241.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.25
775,"(210.5, 0.0)","(108.5, 440.5)",2,2,86229.75,87183.5,440.5,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
776,"(-241.5, 210.5)","(-49.0, 108.5)",2,1,86259.5,87134.5,-49.0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
777,"(-241.5, 210.5)","(-49.0, 309.5)",2,2,86389.75,87444.0,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
778,"(-407.0, 0.0)","(-241.5, -49.0)",2,1,86244.5,87202.5,-241.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.25
779,"(309.5, 440.5)","(-49.0, 0.0)",1,1,86619.5,87512.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
780,"(-305.5, 309.5)","(108.5, 0.0)",2,2,86673.75,87512.0,0.0,309.5,-305.5,615.0,2.0,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
781,"(-407.0, -305.5)","(108.5, 210.5)",2,1,86833.25,87620.5,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
782,"(-407.0, 440.5)","(-49.0, 309.5)",2,2,86963.5,87930.0,309.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
783,"(-241.5, 0.0)","(-305.5, 210.5)",2,2,86916.0,88140.5,210.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
784,"(108.5, 440.5)","(-49.0, 108.5)",1,2,87190.5,88581.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
785,"(-241.5, 440.5)","(-241.5, -49.0)",1,2,87290.0,89021.5,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.25
786,"(-407.0, 440.5)","(-305.5, -241.5)",1,1,87306.75,88614.5,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.25
787,"(440.5, 0.0)","(-241.5, 0.0)",1,2,87527.0,88614.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
788,"(440.5, 0.0)","(-407.0, 108.5)",1,2,87747.25,88614.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.25
789,"(-241.5, 108.5)","(-305.5, 210.5)",2,1,87699.75,88309.0,-305.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
790,"(-241.5, 440.5)","(210.5, 309.5)",2,1,87959.75,88519.5,210.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
791,"(-305.5, 309.5)","(-241.5, -49.0)",1,2,87961.75,88829.0,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.25
792,"(-407.0, -305.5)","(-49.0, 309.5)",2,1,88092.0,88780.0,-49.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
793,"(210.5, 0.0)","(-241.5, 309.5)",1,2,88197.25,88780.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.25
794,"(-49.0, 440.5)","(-305.5, 440.5)",1,2,88393.0,89220.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.25
795,"(440.5, 0.0)","(-305.5, 440.5)",1,1,88613.25,89661.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.25
796,"(-305.5, 440.5)","(-407.0, -241.5)",1,2,88680.75,90101.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.25
797,"(-49.0, 210.5)","(-241.5, 440.5)",2,2,88780.25,90542.0,440.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
798,"(-305.5, 0.0)","(-407.0, 440.5)",2,1,88797.0,90135.0,-407.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
799,"(-305.5, 108.5)","(-49.0, 108.5)",2,2,88826.75,90243.5,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
800,"(-305.5, 440.5)","(-305.5, -49.0)",1,1,88894.25,89938.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
