round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,eta
461,"(-305.5, 0.0)","(-49.0, 309.5)",2,1,50647.25,42453.0,-49.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.75
462,"(108.5, 0.0)","(-241.5, -49.0)",1,2,50701.5,42453.0,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
463,"(-241.5, 210.5)","(-407.0, 309.5)",1,2,50686.0,42663.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
464,"(-305.5, 0.0)","(-49.0, 0.0)",2,2,50661.5,42663.5,0.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
465,"(-241.5, 440.5)","(-241.5, -49.0)",1,1,50761.0,42422.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
466,"(-241.5, 108.5)","(-305.5, 309.5)",2,1,50763.0,42116.5,-305.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.75
467,"(108.5, 210.5)","(-241.5, 108.5)",1,1,50922.5,42225.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
468,"(-49.0, 210.5)","(309.5, 440.5)",2,1,51297.5,42534.5,309.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
469,"(-305.5, 440.5)","(-49.0, 0.0)",1,2,51365.0,42975.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
470,"(108.5, 309.5)","(-241.5, 440.5)",1,1,51574.0,43083.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
471,"(-305.5, 210.5)","(-407.0, -49.0)",1,1,51526.5,42778.0,-305.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
472,"(108.5, 0.0)","(-241.5, 210.5)",1,2,51580.75,42778.0,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
473,"(-305.5, 440.5)","(-407.0, -49.0)",1,1,51648.25,42472.5,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
474,"(108.5, 309.5)","(-49.0, 0.0)",1,2,51857.25,42782.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.75
475,"(-241.5, 309.5)","(-407.0, 309.5)",1,1,51891.25,42540.5,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
476,"(-305.5, 440.5)","(-241.5, 440.5)",2,2,51990.75,42981.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.75
477,"(-305.5, 210.5)","(-407.0, 309.5)",1,2,51943.25,43191.5,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
478,"(-49.0, 0.0)","(-49.0, 108.5)",2,2,51973.0,43300.0,108.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.75
479,"(-407.0, 0.0)","(-49.0, 0.0)",2,2,51948.5,43300.0,0.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
480,"(210.5, 309.5)","(-49.0, 0.0)",1,2,52208.5,43609.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.75
481,"(-407.0, -241.5)","(-305.5, 0.0)",2,2,52055.75,43609.5,0.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.75
482,"(-241.5, 309.5)","(-49.0, 309.5)",2,2,52186.0,43919.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.75
483,"(-407.0, -241.5)","(-305.5, 108.5)",2,1,52087.5,43613.5,-305.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
484,"(108.5, 210.5)","(-407.0, 210.5)",1,1,52247.0,43722.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
485,"(-241.5, 309.5)","(-241.5, -49.0)",1,2,52281.0,44031.5,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
486,"(210.5, 0.0)","(-407.0, 210.5)",1,2,52386.25,44031.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.75
487,"(-407.0, -305.5)","(-49.0, 309.5)",2,2,52516.5,44341.0,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.75
488,"(440.5, 0.0)","(-407.0, 0.0)",1,2,52736.75,44341.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.75
489,"(108.5, 440.5)","(-49.0, 210.5)",1,2,53011.25,44781.5,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
490,"(-241.5, 108.5)","(-407.0, 210.5)",1,1,52944.75,44540.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.75
491,"(309.5, 440.5)","(-305.5, -241.5)",1,1,53319.75,44849.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.75
492,"(-407.0, 210.5)","(-305.5, 108.5)",2,2,53221.25,44958.0,108.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
493,"(-305.5, 440.5)","(-49.0, 309.5)",2,2,53351.5,45267.5,309.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.75
494,"(-49.0, 108.5)","(-241.5, 440.5)",2,2,53451.0,45708.0,440.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.75
495,"(-49.0, 309.5)","(-241.5, 210.5)",1,1,53581.25,45659.0,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
496,"(-241.5, 0.0)","(210.5, 309.5)",2,1,53841.25,45869.5,210.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
497,"(-49.0, 108.5)","(-407.0, -305.5)",1,2,53871.0,45978.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.75
498,"(-305.5, -241.5)","(210.5, 0.0)",2,1,53976.25,46188.5,210.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.75
499,"(-49.0, 108.5)","(-241.5, -49.0)",1,2,54006.0,46297.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
500,"(210.5, 0.0)","(-407.0, -305.5)",1,2,54111.25,46297.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.75
501,"(210.5, 440.5)","(-407.0, -241.5)",1,2,54436.75,46737.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.75
502,"(-407.0, 440.5)","(-407.0, -305.5)",1,1,54453.5,46330.5,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.75
503,"(-305.5, 440.5)","(-407.0, 0.0)",1,1,54521.0,46025.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.75
504,"(-305.5, 0.0)","(-241.5, 309.5)",2,1,54555.0,45783.5,-241.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.75
505,"(-241.5, 108.5)","(-305.5, -49.0)",1,2,54488.5,45892.0,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.75
506,"(210.5, 0.0)","(-407.0, -49.0)",1,2,54593.75,45892.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
507,"(210.5, 0.0)","(210.5, 309.5)",2,1,54853.75,46102.5,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
508,"(440.5, 0.0)","(-407.0, 0.0)",1,2,55074.0,46102.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.75
509,"(108.5, 309.5)","(-407.0, 309.5)",1,2,55283.0,46412.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
510,"(-241.5, 440.5)","(-407.0, -241.5)",1,1,55382.5,46170.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.75
511,"(-407.0, 309.5)","(-305.5, -49.0)",1,2,55333.75,46480.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.75
512,"(210.5, 440.5)","(-407.0, 309.5)",1,1,55659.25,46690.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
513,"(-49.0, 210.5)","(-407.0, 108.5)",1,2,55740.0,46901.0,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.75
514,"(-49.0, 309.5)","(210.5, 440.5)",2,1,56065.5,47111.5,210.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
515,"(-49.0, 309.5)","(-407.0, 440.5)",1,2,56195.75,47421.0,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.75
516,"(108.5, 309.5)","(-305.5, 440.5)",1,2,56404.75,47730.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
517,"(-49.0, 210.5)","(108.5, 440.5)",2,1,56679.25,47839.0,108.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
518,"(-407.0, 108.5)","(-305.5, -49.0)",1,2,56530.0,47947.5,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.75
519,"(-407.0, 210.5)","(108.5, 210.5)",2,2,56689.5,48158.0,210.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
520,"(-241.5, 108.5)","(-49.0, 440.5)",2,1,56885.25,48109.0,-49.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.75
521,"(-305.5, -241.5)","(-407.0, 440.5)",2,2,56902.0,48549.5,440.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.75
522,"(-49.0, 210.5)","(-241.5, 108.5)",1,1,56982.75,48500.5,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.75
523,"(108.5, 309.5)","(-305.5, 309.5)",1,1,57191.75,48609.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
524,"(-407.0, -49.0)","(108.5, 440.5)",2,1,57466.25,48717.5,108.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
525,"(-241.5, 440.5)","(-407.0, 0.0)",1,1,57565.75,48476.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.75
526,"(-305.5, 440.5)","(440.5, 0.0)",2,1,57786.0,48916.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.75
527,"(-241.5, -49.0)","(-305.5, 440.5)",2,1,57853.5,48611.0,-305.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.75
528,"(-407.0, 309.5)","(-407.0, 440.5)",2,2,57870.25,49051.5,440.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.75
529,"(-305.5, 210.5)","(309.5, 440.5)",2,1,58245.25,49361.0,309.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
530,"(210.5, 440.5)","(210.5, 0.0)",1,1,58570.75,49571.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.75
531,"(-305.5, 0.0)","(-407.0, -241.5)",1,2,58418.0,49571.5,0.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.75
532,"(-305.5, 108.5)","(210.5, 440.5)",2,1,58743.5,49782.0,210.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
533,"(-49.0, 0.0)","(-305.5, 210.5)",1,1,58719.0,49733.0,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
534,"(-305.5, -49.0)","(108.5, 210.5)",2,2,58878.5,49943.5,210.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
535,"(-407.0, 108.5)","(-305.5, 108.5)",2,1,58780.0,49638.0,-305.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
536,"(-305.5, 440.5)","(108.5, 0.0)",1,2,58847.5,50078.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.75
537,"(-305.5, -241.5)","(-49.0, 309.5)",2,2,58977.75,50388.0,309.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.75
538,"(108.5, 309.5)","(108.5, 210.5)",1,1,59186.75,50496.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.75
539,"(-241.5, 309.5)","(-49.0, 0.0)",1,2,59220.75,50806.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
540,"(108.5, 309.5)","(-407.0, 0.0)",1,2,59429.75,51115.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.75
541,"(-407.0, 309.5)","(-241.5, 210.5)",2,1,59414.25,50874.0,-241.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
542,"(309.5, 0.0)","(108.5, 309.5)",2,2,59623.25,51183.5,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
543,"(-305.5, 108.5)","(309.5, 0.0)",2,1,59778.0,51493.0,309.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.75
544,"(-407.0, 440.5)","(-305.5, 108.5)",1,1,59794.75,51086.0,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
545,"(-49.0, 210.5)","(-49.0, 440.5)",2,2,59990.5,51526.5,440.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.75
546,"(-305.5, -49.0)","(-241.5, 210.5)",2,2,59975.0,51737.0,210.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
547,"(-241.5, 309.5)","(309.5, 0.0)",2,2,60129.75,51737.0,0.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.75
548,"(-49.0, 309.5)","(-241.5, 0.0)",1,1,60260.0,51688.0,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
549,"(-305.5, -49.0)","(210.5, 309.5)",2,2,60520.0,51997.5,309.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
550,"(-305.5, 440.5)","(108.5, 309.5)",2,2,60729.0,52307.0,309.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
551,"(-49.0, 0.0)","(108.5, 440.5)",2,1,61003.5,52415.5,108.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
552,"(210.5, 0.0)","(-49.0, 108.5)",1,2,61108.75,52415.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.75
553,"(-407.0, 440.5)","(-407.0, 0.0)",1,1,61125.5,52008.5,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.75
554,"(108.5, 440.5)","(309.5, 0.0)",1,2,61400.0,52449.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.75
555,"(-305.5, 309.5)","(309.5, 0.0)",2,1,61554.75,52758.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.75
556,"(108.5, 309.5)","(210.5, 309.5)",2,1,61814.75,52969.0,210.5,309.5,108.5,201.0,209.0,0,1,0,2,0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.75
557,"(-305.5, 108.5)","(-305.5, 210.5)",2,1,61767.25,52663.5,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
558,"(-407.0, 309.5)","(-241.5, 309.5)",2,2,61801.25,52973.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.75
559,"(-49.0, 108.5)","(-407.0, -241.5)",1,2,61831.0,53081.5,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.75
560,"(-305.5, -241.5)","(-305.5, 210.5)",2,2,61783.5,53292.0,210.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
561,"(-407.0, 210.5)","(-407.0, -241.5)",1,2,61685.25,53502.5,210.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.75
562,"(-407.0, 108.5)","(108.5, 0.0)",2,1,61739.5,53611.0,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.75
563,"(-305.5, -49.0)","(-305.5, -241.5)",1,2,61562.25,53562.0,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.75
564,"(-241.5, 108.5)","(-407.0, -305.5)",1,2,61495.75,53670.5,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.75
565,"(440.5, 0.0)","(-241.5, 108.5)",1,1,61716.0,54111.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.75
566,"(-305.5, -241.5)","(-305.5, 210.5)",2,2,61668.5,54321.5,210.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
567,"(-241.5, 210.5)","(-305.5, 440.5)",2,2,61736.0,54762.0,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.75
568,"(108.5, 210.5)","(210.5, 440.5)",2,1,62061.5,54972.5,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.75
569,"(108.5, 0.0)","(-49.0, 210.5)",2,1,62142.25,54923.5,-49.0,108.5,0.0,108.5,54.25,0,0,0,1,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.75
570,"(-305.5, 210.5)","(-241.5, 309.5)",2,1,62176.25,54682.0,-241.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.75
571,"(-305.5, -241.5)","(-407.0, 108.5)",2,1,62027.0,54275.0,-407.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.75
572,"(-407.0, -241.5)","(-241.5, 440.5)",2,2,62126.5,54715.5,440.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.75
573,"(-407.0, 440.5)","(-241.5, 108.5)",1,1,62143.25,54308.5,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.75
574,"(-407.0, 0.0)","(-305.5, -49.0)",2,1,61966.0,54003.0,-305.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.75
575,"(210.5, 0.0)","(-49.0, 440.5)",2,1,62161.75,53954.0,-49.0,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.75
576,"(-49.0, 0.0)","(-305.5, 210.5)",1,2,62137.25,53954.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
577,"(-305.5, 309.5)","(-407.0, -49.0)",1,2,62139.25,54263.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
578,"(-241.5, 108.5)","(-407.0, 0.0)",1,2,62072.75,54372.0,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.75
579,"(-49.0, 440.5)","(-407.0, -305.5)",1,2,62268.5,54812.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.75
