round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,eta
592,"(309.5, 440.5)","(-407.0, 210.5)",1,2,67513.25,59091.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
593,"(-49.0, 440.5)","(108.5, 440.5)",2,1,67787.75,59199.5,108.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
594,"(108.5, 210.5)","(309.5, 0.0)",1,2,67947.25,59410.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.5
595,"(-241.5, 440.5)","(-305.5, 108.5)",1,2,68046.75,59850.5,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
596,"(-407.0, -49.0)","(-241.5, 440.5)",2,2,68146.25,60291.0,440.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
597,"(-407.0, 108.5)","(-407.0, -49.0)",1,2,67997.0,60399.5,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
598,"(-305.5, 0.0)","(210.5, 309.5)",2,2,68257.0,60709.0,309.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
599,"(-407.0, 108.5)","(-241.5, 108.5)",2,1,68190.5,60467.5,-241.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
600,"(-241.5, 309.5)","(-49.0, 309.5)",2,1,68320.75,60418.5,-49.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
601,"(-49.0, 0.0)","(-49.0, 440.5)",2,1,68516.5,60369.5,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
602,"(440.5, 0.0)","(309.5, 440.5)",2,2,68891.5,60810.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
603,"(-407.0, 309.5)","(-407.0, -305.5)",1,2,68842.75,61119.5,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
604,"(210.5, 309.5)","(-305.5, -49.0)",1,1,69102.75,61330.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
605,"(-407.0, 108.5)","(-407.0, -305.5)",1,2,68953.5,61438.5,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
606,"(210.5, 0.0)","(-305.5, 440.5)",1,2,69058.75,61438.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
607,"(-407.0, -49.0)","(440.5, 0.0)",2,2,69279.0,61438.5,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
608,"(309.5, 0.0)","(-407.0, 210.5)",1,1,69433.75,61748.0,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
609,"(-407.0, -49.0)","(-407.0, 108.5)",2,2,69284.5,61856.5,108.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
610,"(-407.0, -49.0)","(-241.5, 0.0)",2,2,69163.75,61856.5,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
611,"(-241.5, -49.0)","(-49.0, 210.5)",2,2,69244.5,62067.0,210.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
612,"(-305.5, -241.5)","(440.5, 0.0)",2,1,69464.75,62507.5,440.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
613,"(440.5, 0.0)","(-305.5, 210.5)",1,1,69685.0,62948.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
614,"(108.5, 440.5)","(-407.0, 440.5)",1,2,69959.5,63388.5,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
615,"(108.5, 309.5)","(-305.5, 309.5)",1,1,70168.5,63497.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
616,"(-241.5, 309.5)","(-241.5, 108.5)",1,2,70202.5,63806.5,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
617,"(-305.5, 108.5)","(-407.0, -49.0)",1,2,70104.0,63915.0,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
618,"(-407.0, -49.0)","(-407.0, 0.0)",2,1,69900.5,63508.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
619,"(-305.5, -49.0)","(-407.0, -305.5)",1,2,69723.25,63459.0,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
620,"(-305.5, 440.5)","(-49.0, 440.5)",2,2,69919.0,63899.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
621,"(108.5, 210.5)","(-241.5, 210.5)",1,1,70078.5,64008.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
622,"(-305.5, 108.5)","(-407.0, -241.5)",1,2,69980.0,64116.5,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
623,"(-407.0, 108.5)","(440.5, 0.0)",2,2,70200.25,64116.5,0.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
624,"(-407.0, 440.5)","(-241.5, 309.5)",2,1,70234.25,63875.0,-241.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
625,"(-407.0, 309.5)","(-305.5, 210.5)",2,1,70186.75,63569.5,-305.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
626,"(-407.0, 309.5)","(-241.5, 309.5)",2,1,70220.75,63328.0,-241.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
627,"(-407.0, -49.0)","(-305.5, 309.5)",2,2,70222.75,63637.5,309.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
628,"(-241.5, 210.5)","(-407.0, 309.5)",1,2,70207.25,63848.0,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
629,"(-241.5, 210.5)","(108.5, 309.5)",2,1,70416.25,63956.5,108.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
630,"(309.5, 440.5)","(-305.5, 108.5)",1,2,70791.25,64397.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
631,"(108.5, 210.5)","(-49.0, 108.5)",1,1,70950.75,64505.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
632,"(-407.0, 440.5)","(-407.0, 0.0)",1,1,70967.5,64098.5,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
633,"(210.5, 309.5)","(108.5, 309.5)",1,1,71227.5,64309.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
634,"(210.5, 440.5)","(-241.5, 440.5)",1,2,71553.0,64749.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
635,"(-241.5, 108.5)","(309.5, 440.5)",2,2,71928.0,65190.0,440.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
636,"(210.5, 309.5)","(108.5, 0.0)",1,2,72188.0,65499.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.5
637,"(-407.0, -305.5)","(-407.0, -241.5)",2,1,71863.75,65092.5,-407.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
638,"(-241.5, 309.5)","(309.5, 0.0)",2,2,72018.5,65092.5,0.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.5
639,"(-407.0, -305.5)","(210.5, 440.5)",2,2,72344.0,65533.0,440.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
640,"(-407.0, 108.5)","(-305.5, 309.5)",2,2,72346.0,65842.5,309.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
641,"(-241.5, 210.5)","(108.5, 309.5)",2,1,72555.0,65951.0,108.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
642,"(210.5, 309.5)","(-407.0, -49.0)",1,2,72815.0,66260.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
643,"(-49.0, 210.5)","(108.5, 0.0)",1,2,72895.75,66471.0,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
644,"(-407.0, -49.0)","(210.5, 0.0)",2,2,73001.0,66471.0,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.5
645,"(-241.5, 309.5)","(-241.5, 440.5)",2,2,73100.5,66911.5,440.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
646,"(-49.0, 0.0)","(-241.5, -49.0)",1,1,73076.0,66862.5,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
647,"(-241.5, 210.5)","(-305.5, 309.5)",2,2,73078.0,67172.0,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
648,"(-305.5, 440.5)","(-407.0, 440.5)",1,1,73145.5,66866.5,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
649,"(309.5, 440.5)","(-305.5, 210.5)",1,1,73520.5,67176.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
650,"(-305.5, 309.5)","(-407.0, 210.5)",1,2,73522.5,67485.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
651,"(-241.5, 309.5)","(-407.0, 108.5)",1,1,73556.5,67244.0,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
652,"(-407.0, -241.5)","(-305.5, -49.0)",2,2,73379.25,67195.0,-49.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
653,"(-407.0, -305.5)","(-305.5, -241.5)",2,2,73105.75,66953.5,-241.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
654,"(-407.0, 309.5)","(-407.0, -49.0)",1,2,73057.0,67263.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
655,"(-305.5, -49.0)","(210.5, 309.5)",2,2,73317.0,67572.5,309.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
656,"(210.5, 440.5)","(440.5, 0.0)",1,1,73642.5,67783.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.5
657,"(-241.5, -49.0)","(108.5, 309.5)",2,2,73851.5,68092.5,309.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
658,"(-407.0, -241.5)","(-305.5, 108.5)",2,1,73753.0,67787.0,-305.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
659,"(-49.0, 210.5)","(210.5, 440.5)",2,1,74078.5,67997.5,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
660,"(-49.0, 440.5)","(-241.5, 309.5)",1,1,74274.25,67948.5,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
661,"(-407.0, 210.5)","(-49.0, 108.5)",2,2,74304.0,68057.0,108.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
662,"(-407.0, 309.5)","(-407.0, -49.0)",1,1,74255.25,67650.0,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
663,"(108.5, 0.0)","(-407.0, 210.5)",1,1,74309.5,67758.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
664,"(-305.5, 440.5)","(-49.0, 440.5)",2,1,74505.25,67709.5,-49.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
665,"(-241.5, 0.0)","(-241.5, 309.5)",2,1,74539.25,67468.0,-241.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
666,"(210.5, 309.5)","(-407.0, 309.5)",1,1,74799.25,67678.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
667,"(108.5, 309.5)","(-49.0, 309.5)",1,1,75008.25,67787.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
668,"(-305.5, 440.5)","(309.5, 440.5)",2,2,75383.25,68227.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
669,"(210.5, 309.5)","(-241.5, -49.0)",1,1,75643.25,68438.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
670,"(-241.5, 0.0)","(108.5, 0.0)",2,1,75697.5,68546.5,108.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
671,"(-407.0, 0.0)","(-305.5, 0.0)",2,1,75544.75,68241.0,-305.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
672,"(-241.5, 309.5)","(440.5, 0.0)",2,1,75765.0,68681.5,440.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
673,"(108.5, 440.5)","(-305.5, -49.0)",1,2,76039.5,69122.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
674,"(-305.5, 108.5)","(-407.0, 0.0)",1,1,75941.0,68816.5,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
675,"(309.5, 0.0)","(309.5, 440.5)",2,2,76316.0,69257.0,440.5,309.5,0.0,309.5,154.75,0,0,0,1,0,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
676,"(-241.5, 108.5)","(-241.5, -49.0)",1,1,76249.5,69015.5,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
677,"(-241.5, 210.5)","(-305.5, 108.5)",1,1,76234.0,68774.0,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
678,"(309.5, 440.5)","(-305.5, 309.5)",1,2,76609.0,69214.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
679,"(-407.0, -305.5)","(-305.5, 0.0)",2,2,76456.25,69214.5,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
680,"(-49.0, 108.5)","(-241.5, 210.5)",1,1,76486.0,69165.5,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
681,"(-305.5, 108.5)","(-241.5, -49.0)",1,1,76387.5,68860.0,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
682,"(-241.5, 0.0)","(-49.0, 309.5)",2,1,76517.75,68811.0,-49.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
683,"(-241.5, 0.0)","(108.5, 0.0)",2,2,76572.0,68811.0,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
684,"(-241.5, 210.5)","(-305.5, 0.0)",1,1,76556.5,68569.5,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
685,"(-407.0, 309.5)","(-241.5, 210.5)",2,2,76541.0,68780.0,210.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
686,"(-305.5, -241.5)","(309.5, 440.5)",2,1,76916.0,69089.5,309.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
687,"(-407.0, 210.5)","(-241.5, 0.0)",1,2,76817.75,69300.0,210.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
688,"(-407.0, 210.5)","(-49.0, 108.5)",2,2,76847.5,69408.5,108.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
689,"(210.5, 440.5)","(-407.0, 108.5)",1,1,77173.0,69619.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
690,"(-407.0, 108.5)","(-305.5, 440.5)",2,2,77240.5,70059.5,440.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
691,"(-49.0, 108.5)","(-241.5, 108.5)",1,2,77270.25,70168.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
692,"(-49.0, 309.5)","(-49.0, 108.5)",1,1,77400.5,70119.0,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
693,"(210.5, 440.5)","(-305.5, 210.5)",1,2,77726.0,70559.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
694,"(-241.5, -49.0)","(-241.5, 108.5)",2,2,77659.5,70668.0,108.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
695,"(-305.5, 108.5)","(-241.5, -49.0)",1,2,77561.0,70776.5,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
696,"(-49.0, 309.5)","(-49.0, 210.5)",1,2,77691.25,71086.0,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
697,"(-241.5, 440.5)","(-305.5, 440.5)",1,1,77790.75,70844.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
698,"(-407.0, 0.0)","(-241.5, 0.0)",2,1,77670.0,70603.0,-241.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
699,"(-305.5, 108.5)","(-305.5, -49.0)",1,2,77571.5,70711.5,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
700,"(440.5, 0.0)","(-305.5, 440.5)",1,2,77791.75,70711.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
701,"(108.5, 210.5)","(-241.5, 108.5)",1,2,77951.25,70922.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
702,"(-241.5, 440.5)","(-407.0, 108.5)",1,1,78050.75,70680.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
703,"(440.5, 0.0)","(-305.5, 0.0)",1,2,78271.0,70680.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
704,"(108.5, 440.5)","(210.5, 440.5)",2,2,78596.5,71121.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
705,"(108.5, 0.0)","(-49.0, 309.5)",2,1,78726.75,71072.0,-49.0,108.5,0.0,108.5,54.25,0,0,0,1,0,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
706,"(-49.0, 210.5)","(-305.5, 108.5)",1,1,78807.5,71023.0,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
707,"(108.5, 309.5)","(-241.5, 309.5)",1,2,79016.5,71332.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
708,"(-407.0, 0.0)","(-241.5, 0.0)",2,1,78895.75,71091.0,-241.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
709,"(-407.0, 210.5)","(-305.5, -241.5)",1,1,78797.5,70684.0,-407.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
710,"(440.5, 0.0)","(-49.0, 440.5)",1,1,79017.75,71124.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
